Date,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,ptt,owner
2008-12-15,2.2,9.499999999999998,74.5,8.1,4.866666666666666,0.7666666666666666,0,0,78683,Gregory Skomal
2008-12-16,4.166666666666667,2.866666666666667,70.89999999999999,5.633333333333333,4.7,11.833333333333334,0,0,78683,Gregory Skomal
2008-12-17,31.3,27.775,26.425,14.525,0,0,0,0,78683,Gregory Skomal
2008-12-18,3.2,15.399999999999999,81.3,0,0,0,0,0,78683,Gregory Skomal
2008-12-19,36.36666666666667,47.96666666666667,14.233333333333333,1.4666666666666666,0,0,0,0,78683,Gregory Skomal
2008-12-21,19.166666666666668,33.5,45.73333333333334,1.5333333333333332,0,0,0,0,78683,Gregory Skomal
2008-12-22,11.5,35.6,52.900000000000006,0,0,0,0,0,78683,Gregory Skomal
2008-12-24,56.266666666666666,25.766666666666666,13.333333333333332,4.633333333333333,0,0,0,0,78683,Gregory Skomal
2008-12-25,37.275000000000006,34.05,25.900000000000002,2.675,0,0,0,0,78683,Gregory Skomal
2008-12-26,51.5,9.25,38.4,0.9,0,0,0,0,78683,Gregory Skomal
2008-12-27,39.2,14.899999999999999,36.95,4.199999999999999,1.55,3.2,0,0,78683,Gregory Skomal
2008-12-30,7.566666666666666,36.43333333333334,55.733333333333334,0.2333333333333333,0,0,0,0,78683,Gregory Skomal
2008-12-31,0.19999999999999998,2.5666666666666664,89.66666666666666,6.866666666666667,0.6333333333333333,0,0,0,78683,Gregory Skomal
2009-01-01,1.5,21.733333333333334,75.56666666666666,1,0.13333333333333333,0,0,0,78683,Gregory Skomal
2009-01-02,0,13.4,86.6,0,0,0,0,0,78683,Gregory Skomal
2009-01-03,0.13333333333333333,31.433333333333334,68.43333333333334,0,0,0,0,0,78683,Gregory Skomal
2009-01-05,0.9,26,72.2,0.9,0,0,0,0,78683,Gregory Skomal
2009-01-07,47.199999999999996,27.2,25.7,0,0,0,0,0,78683,Gregory Skomal
2009-01-09,5,7.366666666666666,85.23333333333333,2.466666666666667,0,0,0,0,78683,Gregory Skomal
2009-01-10,1.8,23.133333333333336,71.86666666666667,3.2333333333333334,0,0,0,0,78683,Gregory Skomal
2009-01-11,12.466666666666665,63.733333333333334,23.833333333333332,0,0,0,0,0,78683,Gregory Skomal
2009-01-12,0.8,67,32.2,0,0,0,0,0,78683,Gregory Skomal
2009-01-13,9.166666666666666,66.43333333333334,24.46666666666667,0,0,0,0,0,78683,Gregory Skomal
2009-01-15,13.200000000000001,74.9,11.8,0,0,0,0,0,78683,Gregory Skomal
2009-01-16,46.6,38.9,13.666666666666668,0.8666666666666667,0,0,0,0,78683,Gregory Skomal
2009-01-18,28.700000000000003,52.2,19.099999999999998,0,0,0,0,0,78683,Gregory Skomal
2009-01-19,36.53333333333333,40.06666666666666,20.8,2.6333333333333333,0,0,0,0,78683,Gregory Skomal
2009-01-20,39.43333333333334,43.2,12.9,4.433333333333333,0,0,0,0,78683,Gregory Skomal
2009-01-21,73.1,17.4,9.4,0,0,0,0,0,78683,Gregory Skomal
2009-01-22,20.2,57.2,22.549999999999997,0,0,0,0,0,78683,Gregory Skomal
